State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,women_1544_pop,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate.x,tanf _apps_per_1000,tanf_apps,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate,minimum_wage,census_region,CPI,ban_state,policy_group.x,shield_group,tanf_resid,snap_resid,snap_participation_rate,policy_group.y,policy_group
TN,2023_11,0.28,4.84,"1,409,555",16,100%,0,0,0,2797,36,9.79%,0.13,185,2.6,0,1,92.094,3,7.25,South,298.93,1,Restrictive,No Shield Law,-0.06619624,-0.015806933,0.0979,Total Ban,Total Ban
TN,2023_12,0.26,4.9,"1,409,555",17,100%,0,0,0,2797,36,9.66%,0.00,3,2.16,0,1,92.094,2.9,7.25,South,298.754,1,Restrictive,No Shield Law,-0.500585048,-0.017092858,0.0966,Total Ban,Total Ban
TN,2024_01,0.29,4.71,1433666,18,100%,0,0,0,2699,41,9.39%,5.85,8391,1.72,0,1,91.87,3.3,7.25,South,300.421,1,Restrictive,No Shield Law,-0.908483858,-0.019886081,0.0939,Total Ban,Total Ban
TN,2024_02,0.27,4.54,1433666,19,100%,0,0,0,2699,41,9.52%,6.48,9291,2.13,0,1,91.87,3.1,7.25,South,303.144,1,Restrictive,No Shield Law,-0.585297921,-0.018803843,0.0952,Total Ban,Total Ban
TN,2024_03,0.31,4.76,1433666,20,100%,0,0,0,2699,41,9.58%,4.57,6555,2.34,0,1,91.87,3.1,7.25,South,304.49,1,Restrictive,No Shield Law,-0.418210785,-0.018311484,0.0958,Total Ban,Total Ban
TN,2024_04,0.32,4.54,1433666,21,100%,0,0,0,2699,41,9.75%,5.25,7522,2.81,0,1,91.87,2.8,7.25,South,305.104,1,Restrictive,No Shield Law,0.032213808,-0.016660586,0.0975,Total Ban,Total Ban
TN,2024_05,0.33,4.98,1433666,22,100%,0,0,0,2699,41,9.90%,5.01,7181,3.03,0,1,91.87,2.9,7.25,South,305.296,1,Restrictive,No Shield Law,0.246092508,-0.01517594,0.099,Total Ban,Total Ban
TN,2024_06,0.31,4.78,1433666,23,100%,0,0,0,2699,41,10.10%,4.32,6188,3.16,0,1,91.87,3.9,7.25,South,305.357,1,Restrictive,No Shield Law,0.37414772,-0.013180819,0.101,Total Ban,Total Ban
TN,2024_07,0.37,5.23,1433666,24,100%,0,0,0,2699,41,10.18%,4.76,6829,3.36,0,1,91.87,3.9,7.25,South,305.819,1,Restrictive,No Shield Law,0.559418341,-0.012417765,0.1018,Total Ban,Total Ban
TN,2024_08,0.28,5.26,1433666,25,100%,0,0,0,2699,41,10.32%,5.05,7247,3.6,0,1,91.87,3.7,7.25,South,305.761,1,Restrictive,No Shield Law,0.801267484,-0.011013127,0.1032,Total Ban,Total Ban
TN,2024_09,0.32,5.01,1433666,26,100%,0,0,0,2699,41,10.35%,4.45,6384,3.78,0,1,91.87,3.5,7.25,South,306.078,1,Restrictive,No Shield Law,0.971160963,-0.010738478,0.1035,Total Ban,Total Ban
TN,2024_10,0.38,4.99,1433666,27,100%,0,0,0,2699,41,10.46%,4.65,6666,3.86,0,1,91.87,3.6,7.25,South,306.889,1,Restrictive,No Shield Law,1.025304846,-0.009703334,0.1046,Total Ban,Total Ban
TN,2024_11,0.45,4.67,1433666,28,100%,0,0,0,2699,41,9.51%,3.73,5341,3.8,0,1,91.87,3.7,7.25,South,306.877,1,Restrictive,No Shield Law,0.965687427,-0.019202375,0.0951,Total Ban,Total Ban
TN,2024_12,0.47,4.99,1433666,29,100%,0,0,0,2699,41,9.40%,3.70,5311,3.63,0,1,91.87,3.5,7.25,South,307.007,1,Restrictive,No Shield Law,0.791542797,-0.020312771,0.094,Total Ban,Total Ban
TX,2022_04,0.51,4.74,6294194,-3,0%,0,0,6,2630,37,11.53%,3.65,22996,0.35,0,1,97.411,3.5,7.25,South,279.879,0,Restrictive,No Shield Law,-3.732317337,0.00216504,0.1153,Total Ban,Total Ban
TX,2022_05,0.48,4.84,6294194,-2,0%,0,0,6,2630,37,11.19%,3.44,21652,0.35,0,1,97.411,3.6,7.25,South,283.307,0,Restrictive,No Shield Law,-3.841608049,-0.001509101,0.1119,Total Ban,Total Ban
TX,2022_06,0.41,5.11,6294194,-1,0%,0,0,6,2630,37,10.80%,3.55,22317,0.34,0,1,97.411,4.2,7.25,South,287.427,0,Restrictive,No Shield Law,-3.982960946,-0.005738582,0.108,Total Ban,Total Ban
TX,2022_07,0.01,5.32,6294194,0,0%,0,0,0,2630,37,10.79%,3.57,22448,0.34,0,1,97.411,4.1,7.25,South,287.608,1,Restrictive,No Shield Law,-3.988731547,-0.005853056,0.1079,Total Ban,Total Ban
TX,2022_08,0,5.8,6294194,1,0%,0,0,0,2630,37,11.47%,5.38,33865,0.37,0,1,97.411,4,7.25,South,287.168,1,Restrictive,No Shield Law,-3.944703567,0.000982131,0.1147,Total Ban,Total Ban
TX,2022_09,0,5.38,6294194,2,0%,0,0,0,2630,37,11.68%,4.54,28595,0.37,0,1,97.411,3.8,7.25,South,287.656,1,Restrictive,No Shield Law,-3.960261872,0.003043105,0.1168,Total Ban,Total Ban
TX,2022_10,0,5.25,6294194,3,0%,0,0,0,2630,37,11.88%,4.73,29785,0.38,0,1,97.411,3.8,7.25,South,288.836,1,Restrictive,No Shield Law,-3.987882362,0.004948739,0.1188,Total Ban,Total Ban
TX,2022_11,0,5.3,6294194,4,0%,0,0,0,2630,37,12.04%,3.73,23501,0.37,0,1,97.411,3.8,7.25,South,288.991,1,Restrictive,No Shield Law,-4.002824036,0.006536344,0.1204,Total Ban,Total Ban
TX,2022_12,0,5.5,6294194,5,0%,0,0,0,2630,37,12.15%,4.64,29180,0.37,0,1,97.411,3.7,7.25,South,288.205,1,Restrictive,No Shield Law,-3.977764964,0.007699201,0.1215,Total Ban,Total Ban
TX,2023_01,0,5.09,"6,397,948",6,0%,0,0,0,2779,33,11.84%,3.58,22932,0.34,0,1,97.14,4.3,7.25,South,290.438,1,Restrictive,No Shield Law,-3.975821978,0.004469125,0.1184,Total Ban,Total Ban
TX,2023_02,0,4.53,"6,397,948",7,0%,0,0,0,2779,33,11.41%,3.33,21335,0.31,0,1,97.14,4.4,7.25,South,292.285,1,Restrictive,No Shield Law,-4.064707609,2.14E-05,0.1141,Total Ban,Total Ban
TX,2023_03,0,4.91,"6,397,948",8,0%,0,0,0,2779,33,10.99%,3.90,24935,0.29,0,1,97.14,4,7.25,South,293.358,1,Restrictive,No Shield Law,-4.11891675,-0.004264391,0.1099,Total Ban,Total Ban
TX,2023_04,0,4.51,"6,397,948",9,0%,0,0,0,2779,33,10.89%,3.27,20931,0.29,0,1,97.14,3.5,7.25,South,295.315,1,Restrictive,No Shield Law,-4.181309376,-0.005420894,0.1089,Total Ban,Total Ban
TX,2023_05,0,4.95,"6,397,948",10,0%,0,0,0,2779,33,10.72%,3.59,22963,0.3,0,1,97.14,3.9,7.25,South,295.889,1,Restrictive,No Shield Law,-4.189609513,-0.007166797,0.1072,Total Ban,Total Ban
TX,2023_06,0,5.03,"6,397,948",11,0%,0,0,0,2779,33,10.55%,4.06,25957,0.31,0,1,97.14,4.2,7.25,South,296.789,1,Restrictive,No Shield Law,-4.208303107,-0.008938771,0.1055,Total Ban,Total Ban
TX,2023_07,0.28,5.18,"6,397,948",12,99%,0,0,0,2779,33,9.73%,3.14,20065,0.33,0,1,97.14,4.2,7.25,South,297.279,1,Restrictive,No Shield Law,-4.203925174,-0.017177957,0.0973,Total Ban,Total Ban
TX,2023_08,0.26,5.54,"6,397,948",13,99%,0,0,0,2779,33,10.69%,4.06,25952,0.35,0,1,97.14,4.3,7.25,South,298.975,1,Restrictive,No Shield Law,-4.237996658,-0.007713588,0.1069,Total Ban,Total Ban
TX,2023_09,0.28,5.26,"6,397,948",14,99%,0,0,0,2779,33,10.48%,3.55,22705,0.38,0,1,97.14,4,7.25,South,299.657,1,Restrictive,No Shield Law,-4.229740026,-0.009868129,0.1048,Total Ban,Total Ban
TX,2023_10,0.35,5.33,"6,397,948",15,100%,0,0,0,2779,33,10.54%,3.42,21866,0.4,0,1,97.14,3.8,7.25,South,299.394,1,Restrictive,No Shield Law,-4.20135512,-0.009247096,0.1054,Total Ban,Total Ban
TX,2023_11,0.38,5.19,"6,397,948",16,100%,0,0,0,2779,33,10.41%,2.79,17863,0.39,0,1,97.14,3.7,7.25,South,298.93,1,Restrictive,No Shield Law,-4.196561979,-0.01050999,0.1041,Total Ban,Total Ban
TX,2023_12,0.4,5.12,"6,397,948",17,100%,0,0,0,2779,33,10.24%,2.55,16300,0.39,0,1,97.14,3.7,7.25,South,298.754,1,Restrictive,No Shield Law,-4.190950787,-0.012195915,0.1024,Total Ban,Total Ban
TX,2024_01,0.44,4.9,6593801,18,100%,0,0,0,3199,30,9.88%,2.97,19560,0.37,0,1,97.057,4.1,7.25,South,300.421,1,Restrictive,No Shield Law,-4.232510233,-0.015914372,0.0988,Total Ban,Total Ban
TX,2024_02,0.4,4.59,6593801,19,100%,0,0,0,3199,30,9.79%,3.58,23599,0.35,0,1,97.057,4.2,7.25,South,303.144,1,Restrictive,No Shield Law,-4.339324296,-0.017032134,0.0979,Total Ban,Total Ban
TX,2024_03,0.43,4.67,6593801,20,100%,0,0,0,3199,30,9.91%,4.23,27906,0.36,0,1,97.057,3.9,7.25,South,304.49,1,Restrictive,No Shield Law,-4.37223716,-0.015939775,0.0991,Total Ban,Total Ban
TX,2024_04,0.44,4.56,6593801,21,99%,0,0,0,3199,30,10.09%,3.62,23871,0.37,0,1,97.057,3.6,7.25,South,305.104,1,Restrictive,No Shield Law,-4.381812567,-0.014188877,0.1009,Total Ban,Total Ban
TX,2024_05,0.41,4.78,6593801,22,100%,0,0,0,3199,30,10.05%,3.73,24566,0.38,0,1,97.057,3.8,7.25,South,305.296,1,Restrictive,No Shield Law,-4.377933867,-0.014604231,0.1005,Total Ban,Total Ban
TX,2024_06,0.43,4.64,6593801,23,100%,0,0,0,3199,30,10.18%,3.44,22694,0.42,0,1,97.057,4.5,7.25,South,305.357,1,Restrictive,No Shield Law,-4.339878655,-0.01330911,0.1018,Total Ban,Total Ban
TX,2024_07,0.47,5.25,6593801,24,100%,0,0,0,3199,30,10.41%,3.14,20703,0.45,0,1,97.057,4.5,7.25,South,305.819,1,Restrictive,No Shield Law,-4.324608034,-0.011046056,0.1041,Total Ban,Total Ban
TX,2024_08,0.42,5.39,6593801,25,100%,0,0,0,3199,30,10.58%,4.15,27390,0.51,0,1,97.057,4.4,7.25,South,305.761,1,Restrictive,No Shield Law,-4.262758891,-0.009341418,0.1058,Total Ban,Total Ban
TX,2024_09,0.44,5.15,6593801,26,100%,0,0,0,3199,30,10.88%,4.32,28498,0.56,0,1,97.057,4.1,7.25,South,306.078,1,Restrictive,No Shield Law,-4.222865412,-0.006366769,0.1088,Total Ban,Total Ban
TX,2024_10,0.48,5.28,6593801,27,100%,0,0,0,3199,30,11.14%,6.36,41916,0.6,0,1,97.057,4,7.25,South,306.889,1,Restrictive,No Shield Law,-4.208721529,-0.003831625,0.1114,Total Ban,Total Ban
TX,2024_11,0.48,4.87,6593801,28,100%,0,0,0,3199,30,11.17%,4.81,31706,0.63,0,1,97.057,4.1,7.25,South,306.877,1,Restrictive,No Shield Law,-4.178338948,-0.003530666,0.1117,Total Ban,Total Ban
TX,2024_12,0.61,5.2,6593801,29,100%,0,0,0,3199,30,11.15%,3.18,20989,0.65,0,1,97.057,3.7,7.25,South,307.007,1,Restrictive,No Shield Law,-4.162483578,-0.003741062,0.1115,Total Ban,Total Ban
UT,2022_04,0.43,5.12,746379,-3,0%,0,0,18,3334,28,4.59%,1.39,1034,0.9,1,1,94.59,2.2,7.25,West,307.145,0,Non-Restrictive,No Shield Law,-2.978012418,-0.068910592,0.0459,Moderately Permissive,Moderately Permissive
UT,2022_05,0.54,5.25,746379,-2,0%,0,0,18,3334,28,4.57%,1.57,1172,0.86,1,1,94.59,2.3,7.25,West,309.645,0,Non-Restrictive,No Shield Law,-3.097716846,-0.069310519,0.0457,Moderately Permissive,Moderately Permissive
UT,2022_06,0.48,5.29,746379,-1,0%,0,0,18,3334,28,4.58%,1.84,1376,0.87,1,1,94.59,2.7,7.25,West,313.496,0,Non-Restrictive,No Shield Law,-3.210493547,-0.069518488,0.0458,Moderately Permissive,Moderately Permissive
UT,2022_07,0.36,5.47,746379,0,0%,0,0,18,3334,28,4.58%,2.07,1543,0.87,1,1,94.59,2.4,7.25,West,313.951,0,Non-Restrictive,No Shield Law,-3.224999753,-0.069554875,0.0458,Moderately Permissive,Moderately Permissive
UT,2022_08,0.42,5.42,746379,1,0%,0,0,18,3334,28,4.60%,2.42,1807,0.9,1,1,94.59,2.6,7.25,West,314.013,0,Non-Restrictive,No Shield Law,-3.196976423,-0.069359833,0.046,Moderately Permissive,Moderately Permissive
UT,2022_09,0.43,5.04,746379,2,0%,0,0,18,3334,28,4.55%,2.20,1644,0.9,1,1,94.59,2.2,7.25,West,315.094,0,Non-Restrictive,No Shield Law,-3.231440617,-0.069946282,0.0455,Moderately Permissive,Moderately Permissive
UT,2022_10,0.38,5.1,746379,3,0%,0,0,18,3334,28,4.55%,2.14,1595,0.95,1,1,94.59,2.3,7.25,West,317.299,0,Non-Restrictive,No Shield Law,-3.251739923,-0.070122618,0.0455,Moderately Permissive,Moderately Permissive
UT,2022_11,0.43,4.95,746379,4,0%,0,0,18,3334,28,4.63%,2.24,1672,1,1,1,94.59,2.3,7.25,West,315.919,0,Non-Restrictive,No Shield Law,-3.157743079,-0.069212258,0.0463,Moderately Permissive,Moderately Permissive
UT,2022_12,0.46,4.95,746379,5,0%,0,0,18,3334,28,4.69%,1.89,1407,1.05,1,1,94.59,2.2,7.25,West,314.599,0,Non-Restrictive,No Shield Law,-3.065659141,-0.068506696,0.0469,Moderately Permissive,Moderately Permissive
UT,2023_01,0.48,4.64,"754,931",6,0%,0,0,18,3740,25,4.61%,2.03,1529,1.05,1,1,95.716,2.7,7.25,West,317.477,0,Non-Restrictive,No Shield Law,-3.585938822,-0.069738367,0.0461,Moderately Permissive,Moderately Permissive
UT,2023_02,0.45,4.6,"754,931",7,0%,0,0,18,3740,25,4.59%,1.57,1184,1.03,1,1,95.716,2.8,7.25,West,319.13,0,Non-Restrictive,No Shield Law,-3.65863939,-0.07007056,0.0459,Moderately Permissive,Moderately Permissive
UT,2023_03,0.53,5.25,"754,931",8,0%,0,0,18,3740,25,4.65%,1.94,1461,1.03,1,1,95.716,2.6,7.25,West,320.715,0,Non-Restrictive,No Shield Law,-3.709171997,-0.069597314,0.0465,Moderately Permissive,Moderately Permissive
UT,2023_04,0.45,4.79,"754,931",9,0%,0,0,18,3740,25,4.59%,1.81,1369,1.04,1,1,95.716,2.4,7.25,West,322.187,0,Non-Restrictive,No Shield Law,-3.746101964,-0.070315031,0.0459,Moderately Permissive,Moderately Permissive
UT,2023_05,0.41,5.17,"754,931",10,0%,0,0,18,3740,25,4.60%,2.05,1544,1.08,1,1,95.716,2.6,7.25,West,323.525,0,Non-Restrictive,No Shield Law,-3.748759774,-0.070322033,0.046,Moderately Permissive,Moderately Permissive
UT,2023_06,0.44,5.19,"754,931",11,0%,0,0,18,3740,25,4.60%,2.04,1543,1.03,1,1,95.716,2.8,7.25,West,324.448,0,Non-Restrictive,No Shield Law,-3.828186649,-0.070395846,0.046,Moderately Permissive,Moderately Permissive
UT,2023_07,0.54,5.24,"754,931",12,12%,0,0,18,3740,25,4.58%,2.16,1630,0.99,1,1,95.716,2.7,7.25,West,324.865,0,Non-Restrictive,No Shield Law,-3.881481348,-0.070629194,0.0458,Moderately Permissive,Moderately Permissive
UT,2023_08,0.52,5.46,"754,931",13,15%,0,0,18,3740,25,4.64%,2.54,1917,1.08,1,1,95.716,3,7.25,West,326.234,0,Non-Restrictive,No Shield Law,-3.835127492,-0.070138674,0.0464,Moderately Permissive,Moderately Permissive
UT,2023_09,0.53,5,"754,931",14,13%,0,0,18,3740,25,4.62%,2.09,1581,1.06,1,1,95.716,2.6,7.25,West,327.491,0,Non-Restrictive,No Shield Law,-3.895202879,-0.070439198,0.0462,Moderately Permissive,Moderately Permissive
UT,2023_10,0.5,5.02,"754,931",15,18%,0,0,18,3740,25,4.69%,1.88,1422,1.07,1,1,95.716,2.7,7.25,West,327.708,0,Non-Restrictive,No Shield Law,-3.892121223,-0.069756552,0.0469,Moderately Permissive,Moderately Permissive
UT,2023_11,0.58,4.7,"754,931",16,20%,0,0,18,3740,25,4.71%,2.02,1524,1.06,1,1,95.716,2.6,7.25,West,326.299,0,Non-Restrictive,No Shield Law,-3.857199807,-0.069443872,0.0471,Moderately Permissive,Moderately Permissive
UT,2023_12,0.5,4.58,"754,931",17,21%,0,0,18,3740,25,4.77%,1.81,1368,1.03,1,1,95.716,2.6,7.25,West,325.932,0,Non-Restrictive,No Shield Law,-3.875499197,-0.068814523,0.0477,Moderately Permissive,Moderately Permissive
UT,2024_01,0.58,4.75,779083,18,20%,0,0,18,3709,32,4.75%,2.31,1802,1.01,1,1,98.864,3,7.25,West,328.053,0,Non-Restrictive,No Shield Law,-5.161160733,-0.069747523,0.0475,Moderately Permissive,Moderately Permissive
UT,2024_02,0.54,4.65,779083,19,19%,0,0,18,3709,32,4.79%,1.97,1535,1,1,1,98.864,3.3,7.25,West,329.339,0,Non-Restrictive,No Shield Law,-5.21216069,-0.069450366,0.0479,Moderately Permissive,Moderately Permissive
UT,2024_03,0.54,5.01,779083,20,17%,0,0,18,3709,32,4.88%,1.97,1537,1.04,1,1,98.864,3.1,7.25,West,332.202,0,Non-Restrictive,No Shield Law,-5.263438201,-0.068779323,0.0488,Moderately Permissive,Moderately Permissive
UT,2024_04,0.56,5,779083,21,25%,0,0,18,3709,32,4.89%,2.06,1603,1.04,1,1,98.864,3,7.25,West,334.05,0,Non-Restrictive,No Shield Law,-5.322355714,-0.06882711,0.0489,Moderately Permissive,Moderately Permissive
UT,2024_05,0.59,5.09,779083,22,20%,0,0,18,3709,32,4.94%,2.02,1571,1.06,1,1,98.864,3.1,7.25,West,334.292,0,Non-Restrictive,No Shield Law,-5.310071103,-0.068346463,0.0494,Moderately Permissive,Moderately Permissive
UT,2024_06,0.51,5.06,779083,23,20%,0,0,18,3709,32,4.93%,2.04,1588,1.08,1,1,98.864,3.5,7.25,West,333.662,0,Non-Restrictive,No Shield Law,-5.269985587,-0.068396081,0.0493,Moderately Permissive,Moderately Permissive
UT,2024_07,0.65,5.45,779083,24,18%,0,0,18,3709,32,4.92%,2.12,1652,1.1,1,1,98.864,3.5,7.25,West,333.174,0,Non-Restrictive,No Shield Law,-5.234427283,-0.068457055,0.0492,Moderately Permissive,Moderately Permissive
UT,2024_08,0.54,5.38,779083,25,19%,0,0,18,3709,32,4.98%,2.41,1876,1.12,1,1,98.864,3.6,7.25,West,333.442,0,Non-Restrictive,No Shield Law,-5.222971597,-0.067878488,0.0498,Moderately Permissive,Moderately Permissive
UT,2024_09,0.55,5.06,779083,26,19%,0,0,18,3709,32,4.96%,2.07,1612,1.13,1,1,98.864,3,7.25,West,334.265,0,Non-Restrictive,No Shield Law,-5.239210295,-0.068144304,0.0496,Moderately Permissive,Moderately Permissive
UT,2024_10,0.6,4.98,779083,27,23%,0,0,18,3709,32,5.09%,2.17,1694,1.17,1,1,98.864,3,7.25,West,334.558,0,Non-Restrictive,No Shield Law,-5.208551654,-0.066867735,0.0509,Moderately Permissive,Moderately Permissive
UT,2024_11,0.63,4.56,779083,28,29%,0,0,18,3709,32,5.04%,1.90,1482,1.16,1,1,98.864,3,7.25,West,334.218,0,Non-Restrictive,No Shield Law,-5.207711852,-0.067340545,0.0504,Moderately Permissive,Moderately Permissive
UT,2024_12,0.6,4.89,779083,29,26%,0,0,18,3709,32,5.06%,1.88,1464,1.18,1,1,98.864,2.9,7.25,West,334.084,0,Non-Restrictive,No Shield Law,-5.183439695,-0.067129829,0.0506,Moderately Permissive,Moderately Permissive
VA,2022_04,1.27,4.41,1718921,-3,9%,0,1,24,3303,39,9.30%,0.46,789,6.62,1,1,102.026,2.3,11,South,279.879,0,Non-Restrictive,No Shield Law,0.781343407,-0.020960883,0.093,Permissive,Permissive
VA,2022_05,1.31,4.52,1718921,-2,10%,0,1,24,3303,39,9.36%,0.50,858,6.76,1,1,102.026,2.7,11,South,283.307,0,Non-Restrictive,No Shield Law,0.812052695,-0.020635024,0.0936,Permissive,Permissive
VA,2022_06,1.41,4.76,1718921,-1,10%,0,1,24,3303,39,9.38%,0.60,1025,6.92,1,1,102.026,2.9,11,South,287.427,0,Non-Restrictive,No Shield Law,0.840699798,-0.020764505,0.0938,Permissive,Permissive
VA,2022_07,1.54,4.92,1718921,0,12%,0,1,24,3303,39,9.40%,0.59,1014,7.06,1,1,102.026,2.9,11,South,287.608,0,Non-Restrictive,No Shield Law,0.974929197,-0.02057898,0.094,Permissive,Permissive
VA,2022_08,1.29,5.19,1718921,1,14%,0,1,24,3303,39,9.51%,0.62,1074,7.14,1,1,102.026,3.2,11,South,287.168,0,Non-Restrictive,No Shield Law,1.068957177,-0.019443792,0.0951,Permissive,Permissive
VA,2022_09,1.31,4.74,1718921,2,17%,0,1,24,3303,39,9.52%,0.61,1055,7.2,1,1,102.026,2.8,11,South,287.656,0,Non-Restrictive,No Shield Law,1.113398872,-0.019382818,0.0952,Permissive,Permissive
VA,2022_10,1.35,4.59,1718921,3,16%,0,1,24,3303,39,9.54%,0.61,1054,7.23,1,1,102.026,2.7,11,South,288.836,0,Non-Restrictive,No Shield Law,1.105778382,-0.019277184,0.0954,Permissive,Permissive
VA,2022_11,1.15,4.58,1718921,4,23%,0,1,24,3303,39,9.57%,0.61,1049,7.24,1,1,102.026,2.7,11,South,288.991,0,Non-Restrictive,No Shield Law,1.110836708,-0.01898958,0.0957,Permissive,Permissive
VA,2022_12,1.19,4.71,1718921,5,23%,0,1,24,3303,39,9.59%,0.60,1039,7.29,1,1,102.026,2.4,11,South,288.205,0,Non-Restrictive,No Shield Law,1.18589578,-0.018726722,0.0959,Permissive,Permissive
VA,2023_01,1.82,4.46,"1,727,063",6,17%,0,1,24,3458,40,9.71%,0.59,1013,7.17,1,1,101.331,2.9,12,South,290.438,0,Non-Restrictive,No Shield Law,1.259201246,-0.017580917,0.0971,Permissive,Permissive
VA,2023_02,1.66,4.07,"1,727,063",7,16%,0,1,24,3458,40,9.73%,0.53,921,7.07,1,1,101.331,2.8,12,South,292.285,0,Non-Restrictive,No Shield Law,1.100315615,-0.017528624,0.0973,Permissive,Permissive
VA,2023_03,1.81,4.43,"1,727,063",8,15%,0,1,24,3458,40,9.82%,0.59,1015,6.79,1,1,101.331,2.7,12,South,293.358,0,Non-Restrictive,No Shield Law,0.786106474,-0.016714433,0.0982,Permissive,Permissive
VA,2023_04,1.75,4.08,"1,727,063",9,17%,0,1,24,3458,40,9.77%,0.48,834,5.85,1,1,101.331,2.3,12,South,295.315,0,Non-Restrictive,No Shield Law,-0.216286152,-0.017370936,0.0977,Permissive,Permissive
VA,2023_05,1.74,4.49,"1,727,063",10,16%,0,1,24,3458,40,9.79%,0.61,1056,5.66,1,1,101.331,2.7,12,South,295.889,0,Non-Restrictive,No Shield Law,-0.424586289,-0.01721684,0.0979,Permissive,Permissive
VA,2023_06,1.72,4.57,"1,727,063",11,20%,0,1,24,3458,40,9.70%,0.52,897,5.54,1,1,101.331,2.8,12,South,296.789,0,Non-Restrictive,No Shield Law,-0.573279883,-0.018188814,0.097,Permissive,Permissive
VA,2023_07,1.58,4.6,"1,727,063",12,28%,0,1,24,3458,40,9.56%,0.52,892,4.34,1,1,101.331,2.7,12,South,297.279,0,Non-Restrictive,No Shield Law,-1.788901951,-0.019627999,0.0956,Permissive,Permissive
VA,2023_08,1.78,4.87,"1,727,063",13,26%,0,1,24,3458,40,9.65%,0.64,1098,4.28,1,1,101.331,3,12,South,298.975,0,Non-Restrictive,No Shield Law,-1.902973434,-0.01886363,0.0965,Permissive,Permissive
VA,2023_09,1.71,4.53,"1,727,063",14,26%,0,1,24,3458,40,9.55%,0.67,1157,4.22,1,1,101.331,2.8,12,South,299.657,0,Non-Restrictive,No Shield Law,-1.984716802,-0.019918171,0.0955,Permissive,Permissive
VA,2023_10,1.66,4.67,"1,727,063",15,29%,0,1,24,3458,40,9.53%,0.37,631,4.25,1,1,101.331,2.8,12,South,299.394,0,Non-Restrictive,No Shield Law,-1.946331897,-0.020097138,0.0953,Permissive,Permissive
VA,2023_11,1.6,4.35,"1,727,063",16,30%,0,1,24,3458,40,9.49%,0.33,562,4.18,1,1,101.331,2.6,12,South,298.93,0,Non-Restrictive,No Shield Law,-2.001538755,-0.020460032,0.0949,Permissive,Permissive
VA,2023_12,1.76,4.53,"1,727,063",17,30%,0,1,24,3458,40,9.34%,0.29,499,4.08,1,1,101.331,2.4,12,South,298.754,0,Non-Restrictive,No Shield Law,-2.095927563,-0.021945957,0.0934,Permissive,Permissive
VA,2024_01,2.14,4.43,1751319,18,28%,0,1,24,3573,39,9.34%,0.57,1004,3.93,1,1,101.104,2.8,12,South,300.421,0,Non-Restrictive,No Shield Law,-2.212684657,-0.022038644,0.0934,Permissive,Permissive
VA,2024_02,1.98,4.22,1751319,19,24%,0,1,24,3573,39,9.35%,0.51,896,3.97,1,1,101.104,2.9,12,South,303.144,0,Non-Restrictive,No Shield Law,-2.25949872,-0.022156405,0.0935,Permissive,Permissive
VA,2024_03,2.14,4.49,1751319,20,21%,0,1,24,3573,39,9.33%,0.50,874,3.86,1,1,101.104,2.7,12,South,304.49,0,Non-Restrictive,No Shield Law,-2.412411584,-0.022464046,0.0933,Permissive,Permissive
VA,2024_04,1.94,4.34,1751319,21,24%,0,1,24,3573,39,9.40%,0.50,872,3.78,1,1,101.104,2.4,12,South,305.104,0,Non-Restrictive,No Shield Law,-2.511986992,-0.021813148,0.094,Permissive,Permissive
VA,2024_05,2.23,4.5,1751319,22,23%,0,1,24,3573,39,9.52%,0.50,884,3.83,1,1,101.104,2.8,12,South,305.296,0,Non-Restrictive,No Shield Law,-2.468108292,-0.020628503,0.0952,Permissive,Permissive
VA,2024_06,2.05,4.35,1751319,23,24%,0,1,24,3573,39,9.35%,0.47,824,3.82,1,1,101.104,3.1,12,South,305.357,0,Non-Restrictive,No Shield Law,-2.48005308,-0.022333381,0.0935,Permissive,Permissive
VA,2024_07,2.08,4.65,1751319,24,26%,0,1,24,3573,39,9.43%,0.60,1058,3.86,1,1,101.104,3.2,12,South,305.819,0,Non-Restrictive,No Shield Law,-2.454782458,-0.021570327,0.0943,Permissive,Permissive
VA,2024_08,2.07,4.75,1751319,25,25%,0,1,24,3573,39,9.49%,0.57,990,3.89,1,1,101.104,3.3,12,South,305.761,0,Non-Restrictive,No Shield Law,-2.422933315,-0.020965689,0.0949,Permissive,Permissive
VA,2024_09,1.84,4.48,1751319,26,26%,0,1,24,3573,39,9.34%,0.59,1030,3.85,1,1,101.104,2.9,12,South,306.078,0,Non-Restrictive,No Shield Law,-2.473039837,-0.02249104,0.0934,Permissive,Permissive
VA,2024_10,1.94,4.61,1751319,27,22%,0,1,24,3573,39,9.47%,0.71,1238,3.88,1,1,101.104,2.8,12,South,306.889,0,Non-Restrictive,No Shield Law,-2.468895953,-0.021255897,0.0947,Permissive,Permissive
VA,2024_11,1.86,4.31,1751319,28,28%,0,1,24,3573,39,9.44%,0.51,888,3.83,1,1,101.104,2.9,12,South,306.877,0,Non-Restrictive,No Shield Law,-2.518513372,-0.021554937,0.0944,Permissive,Permissive
